,Date,Positive,Negative,Neutral,Compound
838,2018-06-11,0.11189743589743589,0.07938461538461539,0.8087435897435898,0.1502589743589744
839,2018-06-12,0.08912903225806451,0.08535483870967743,0.8254516129032258,0.07218387096774193
840,2018-06-13,0.1423658536585366,0.058560975609756115,0.7990975609756096,0.21664146341463417
841,2018-06-14,0.11561111111111111,0.09763888888888889,0.7868055555555555,0.02849166666666667
842,2018-06-15,0.10584615384615387,0.06492307692307693,0.8292692307692305,0.13765
843,2018-06-16,0.11086956521739133,0.04769565217391305,0.841478260869565,0.24203043478260874
844,2018-06-17,0.1201851851851852,0.10177777777777777,0.777962962962963,0.03150370370370369
845,2018-06-18,0.09551515151515151,0.09475757575757573,0.8096969696969699,0.03335454545454544
846,2018-06-19,0.12693333333333334,0.04763333333333333,0.8254333333333332,0.25492333333333334
847,2018-06-20,0.10522857142857141,0.0796,0.8152857142857143,0.07208571428571428
848,2018-06-21,0.12039285714285718,0.08039285714285715,0.7992857142857143,0.11760357142857145
849,2018-06-22,0.10537500000000001,0.1105,0.7840937499999999,-0.0128875
850,2018-06-23,0.12719999999999998,0.06416000000000001,0.8086800000000001,0.20066799999999996
851,2018-06-24,0.12286486486486488,0.07745945945945946,0.7996486486486487,0.12955945945945943
852,2018-06-25,0.13896296296296298,0.05322222222222222,0.807777777777778,0.2868592592592592
853,2018-06-26,0.1343846153846154,0.06180769230769231,0.8037692307692308,0.1744923076923077
854,2018-06-27,0.14191304347826086,0.06756521739130435,0.7904782608695653,0.1878695652173912
855,2018-06-28,0.10338709677419355,0.05651612903225807,0.8400967741935484,0.1739096774193548
856,2018-06-29,0.131,0.07786363636363637,0.7911818181818181,0.1536
857,2018-06-30,0.11815625000000002,0.064625,0.81721875,0.19341874999999997
858,2018-07-01,0.1280769230769231,0.11030769230769229,0.7616923076923078,0.09690769230769233
859,2018-07-02,0.12970454545454543,0.07945454545454546,0.7908181818181821,0.16502727272727274
860,2018-07-03,0.10228571428571431,0.057107142857142856,0.8406071428571428,0.15798571428571426
861,2018-07-04,0.10890476190476192,0.01438095238095238,0.8766666666666665,0.33786666666666665
862,2018-07-05,0.09296666666666667,0.08033333333333335,0.8266000000000002,-0.014053333333333336
863,2018-07-06,0.12303333333333331,0.039233333333333335,0.8377666666666667,0.2795533333333333
864,2018-07-07,0.12605000000000002,0.0827,0.79125,0.21692999999999998
865,2018-07-08,0.06442857142857143,0.061642857142857145,0.8737857142857143,0.034942857142857144
866,2018-07-09,0.09371875,0.0981875,0.8080937499999999,0.05598437499999999
867,2018-07-10,0.10075,0.06840625,0.8309375,0.10265
868,2018-07-11,0.12450000000000001,0.06365789473684212,0.8118947368421054,0.17955263157894735
869,2018-07-12,0.09762068965517244,0.08044827586206897,0.8218620689655175,0.11164827586206898
870,2018-07-13,0.12059374999999997,0.0473125,0.8320937500000001,0.18195937499999998
871,2018-07-14,0.12725,0.04395,0.82875,0.22154500000000002
872,2018-07-15,0.123,0.10593333333333334,0.7711333333333333,0.14412000000000005
873,2018-07-16,0.11518181818181822,0.04727272727272727,0.8375,0.24357499999999999
874,2018-07-17,0.12723913043478258,0.04908695652173913,0.8236304347826086,0.21860652173913042
875,2018-07-18,0.10245454545454548,0.04154545454545456,0.8560363636363638,0.1957
876,2018-07-19,0.14520000000000002,0.059975,0.7948500000000001,0.22574999999999995
877,2018-07-20,0.15740740740740738,0.045037037037037035,0.7976666666666664,0.38525185185185185
878,2018-07-21,0.1514761904761905,0.037952380952380946,0.8105238095238095,0.3217333333333333
879,2018-07-22,0.0804,0.03524999999999999,0.8842500000000001,0.172635
880,2018-07-23,0.12563636363636363,0.05442424242424243,0.8199090909090909,0.1452848484848485
881,2018-07-24,0.11299999999999999,0.0687910447761194,0.818223880597015,0.1072865671641791
882,2018-07-25,0.09908571428571429,0.05254285714285715,0.8484,0.17343142857142854
883,2018-07-26,0.09259999999999999,0.07117500000000002,0.83625,0.11267499999999997
884,2018-07-27,0.11241025641025644,0.10082051282051284,0.786794871794872,0.0866820512820513
885,2018-07-28,0.1047037037037037,0.06485185185185184,0.8304074074074075,0.10707777777777777
886,2018-07-29,0.10417241379310345,0.07724137931034482,0.8185517241379311,0.057624137931034485
887,2018-07-30,0.09012820512820514,0.04343589743589744,0.8664615384615387,0.19586666666666666
888,2018-07-31,0.12238461538461537,0.05353846153846154,0.8241153846153849,0.20925
889,2018-08-01,0.14719444444444443,0.04838888888888889,0.8044722222222224,0.32564722222222225
890,2018-08-02,0.13342857142857142,0.051892857142857136,0.8147142857142857,0.23068571428571433
891,2018-08-03,0.11337254901960787,0.04358823529411764,0.843058823529412,0.26803725490196084
892,2018-08-04,0.11727777777777779,0.08544444444444443,0.7972777777777779,0.18739999999999996
893,2018-08-05,0.1370344827586207,0.034999999999999996,0.8279310344827586,0.31417586206896553
894,2018-08-06,0.11490909090909093,0.02440909090909091,0.8607272727272726,0.3477863636363637
895,2018-08-07,0.07719354838709679,0.058806451612903224,0.8639999999999999,0.019019354838709673
896,2018-08-08,0.10621052631578949,0.0706842105263158,0.8231315789473685,0.15463684210526316
897,2018-08-09,0.124375,0.07525000000000001,0.8003437499999999,0.15091562500000003
898,2018-08-10,0.10579487179487182,0.07841025641025641,0.8157435897435896,0.10807948717948716
899,2018-08-11,0.12270588235294119,0.11979411764705883,0.7575294117647061,-0.005267647058823524
900,2018-08-12,0.11211111111111112,0.07655555555555556,0.8112592592592593,0.1331851851851852
901,2018-08-13,0.1118529411764706,0.08785294117647058,0.8003529411764708,0.09486176470588234
902,2018-08-14,0.08132075471698112,0.08447169811320755,0.834169811320755,-0.043507547169811325
903,2018-08-15,0.14294117647058824,0.05944117647058825,0.7975882352941177,0.25850882352941174
904,2018-08-16,0.1284814814814815,0.029333333333333336,0.8422962962962961,0.302462962962963
905,2018-08-17,0.1394857142857143,0.038799999999999994,0.8217428571428572,0.2448285714285714
906,2018-08-18,0.11308695652173913,0.069,0.8177826086956523,0.14366956521739133
907,2018-08-19,0.10976666666666667,0.1085,0.7817333333333332,0.03894666666666667
908,2018-08-20,0.1278611111111111,0.050166666666666665,0.8219722222222221,0.2986583333333333
909,2018-08-21,0.1416,0.09252000000000002,0.7660000000000001,0.193596
910,2018-08-22,0.11886842105263157,0.11155263157894736,0.7696052631578947,0.07979999999999998
911,2018-08-23,0.12499999999999997,0.08884210526315789,0.7861315789473684,0.12409473684210524
912,2018-08-24,0.10525,0.042625,0.8521250000000001,0.26864166666666667
913,2018-08-25,0.08430434782608696,0.06499999999999999,0.8507391304347827,0.023908695652173916
914,2018-08-26,0.0869,0.061149999999999996,0.8521000000000001,0.138115
915,2018-08-27,0.11880000000000002,0.07423333333333335,0.8069999999999998,0.10754333333333335
916,2018-08-28,0.12084210526315789,0.09047368421052632,0.7886842105263159,0.11131052631578947
917,2018-08-29,0.1269310344827586,0.04082758620689655,0.8322413793103448,0.26722413793103444
918,2018-08-30,0.11345833333333334,0.055125,0.8314166666666666,0.1876125
919,2018-08-31,0.11551724137931033,0.06693103448275863,0.817551724137931,0.17920000000000003
920,2018-09-01,0.12205882352941178,0.08335294117647059,0.7946470588235294,0.0967
921,2018-09-02,0.06515384615384615,0.03638461538461538,0.8984615384615384,0.11318076923076922
922,2018-09-03,0.11983783783783782,0.046162162162162165,0.8338648648648647,0.23510810810810806
923,2018-09-04,0.11070370370370373,0.04303703703703703,0.8462962962962963,0.2219777777777778
924,2018-09-05,0.141,0.08170967741935484,0.777290322580645,0.17381612903225807
925,2018-09-06,0.13087096774193546,0.07374193548387098,0.7954193548387097,0.14167741935483869
926,2018-09-07,0.11265384615384615,0.06769230769230768,0.8197692307692308,0.17447692307692306
927,2018-09-08,0.11806666666666668,0.0656,0.8164666666666667,0.10208666666666667
928,2018-09-09,0.11303571428571431,0.11942857142857143,0.7675357142857143,0.02835714285714282
929,2018-09-10,0.0715,0.05465384615384615,0.8738461538461538,0.09119615384615386
930,2018-09-11,0.12329629629629629,0.04959259259259259,0.8271481481481481,0.28457407407407403
931,2018-09-12,0.11199999999999997,0.08415384615384616,0.8038076923076923,0.12158076923076923
932,2018-09-13,0.11675000000000002,0.07892857142857143,0.8044285714285714,0.10301428571428571
933,2018-09-14,0.10820833333333334,0.02125,0.870625,0.3089166666666667
934,2018-09-15,0.10877272727272728,0.07090909090909091,0.8203636363636364,0.10224545454545454
935,2018-09-16,0.12157894736842105,0.09847368421052634,0.7799473684210526,0.10421052631578945
936,2018-09-17,0.09290909090909091,0.0995909090909091,0.8075,0.04186363636363638
937,2018-09-18,0.11039285714285714,0.08539285714285715,0.8041428571428574,0.11879285714285714
938,2018-09-19,0.14150000000000001,0.06357692307692309,0.7948461538461538,0.14848461538461538
939,2018-09-20,0.13685714285714287,0.10282142857142859,0.7602857142857143,0.14592142857142856
940,2018-09-21,0.08474074074074073,0.0974074074074074,0.8178148148148149,0.025559259259259254
941,2018-09-22,0.13558823529411765,0.039529411764705875,0.8248823529411764,0.32816470588235297
942,2018-09-23,0.145,0.0644,0.7906400000000001,0.22827999999999998
943,2018-09-24,0.10873913043478263,0.06821739130434783,0.8230434782608697,0.12700434782608697
944,2018-09-25,0.12154545454545455,0.051909090909090905,0.8265757575757577,0.19850909090909094
945,2018-09-26,0.0936111111111111,0.029777777777777778,0.8765555555555555,0.2646444444444444
946,2018-09-27,0.09533333333333334,0.046476190476190476,0.8582380952380954,0.16942380952380953
947,2018-09-28,0.16377777777777777,0.024222222222222225,0.8119999999999998,0.4048833333333333
948,2018-09-29,0.1075,0.014099999999999998,0.8783999999999998,0.24619999999999997
949,2018-09-30,0.11335714285714286,0.05207142857142857,0.8346428571428574,0.20915714285714287
950,2018-10-01,0.08333333333333333,0.07591666666666666,0.8407916666666666,0.10532083333333335
951,2018-10-02,0.07333333333333332,0.05533333333333333,0.8712777777777778,0.08645555555555555
952,2018-10-03,0.10722222222222222,0.034194444444444444,0.8586111111111111,0.2861166666666667
953,2018-10-04,0.085,0.03088,0.88412,0.18341200000000005
954,2018-10-05,0.11067567567567567,0.06632432432432434,0.822972972972973,0.1401027027027027
955,2018-10-06,0.1215,0.04466666666666666,0.8338333333333334,0.2556777777777778
956,2018-10-07,0.07822727272727273,0.063,0.8588181818181817,0.14809545454545459
957,2018-10-08,0.10195833333333333,0.03370833333333333,0.8643333333333333,0.2179083333333333
958,2018-10-09,0.1174090909090909,0.0755909090909091,0.807,0.16077272727272726
959,2018-10-10,0.1549333333333333,0.04663333333333334,0.7984000000000002,0.28951000000000005
960,2018-10-11,0.13725925925925928,0.0671851851851852,0.7954444444444445,0.2206925925925926
961,2018-10-12,0.15994736842105264,0.10036842105263158,0.7396315789473685,0.15807894736842107
962,2018-10-13,0.14365,0.11624999999999999,0.7401500000000001,0.046749999999999986
963,2018-10-14,0.11093333333333334,0.05886666666666667,0.8300666666666667,0.27177999999999997
964,2018-10-15,0.10768292682926829,0.05448780487804878,0.8377804878048781,0.1429560975609756
965,2018-10-16,0.1111363636363636,0.049227272727272724,0.8396818181818183,0.2696727272727273
966,2018-10-17,0.11825925925925924,0.05885185185185185,0.823,0.24061851851851848
967,2018-10-18,0.1226875,0.077125,0.80025,0.15746875000000005
968,2018-10-19,0.056,0.042,0.902,0.057758333333333335
969,2018-10-20,0.16295833333333337,0.052541666666666674,0.7845833333333334,0.37324583333333333
970,2018-10-21,0.09212500000000001,0.11020833333333334,0.7976666666666666,0.022495833333333336
971,2018-10-22,0.05078260869565217,0.06804347826086957,0.8810869565217393,-0.06643913043478261
972,2018-10-23,0.11605714285714284,0.08700000000000001,0.7968857142857143,0.12134000000000006
973,2018-10-24,0.1572962962962963,0.05670370370370371,0.7860370370370369,0.30568148148148144
974,2018-10-25,0.1470454545454546,0.042727272727272725,0.8102272727272727,0.2537272727272727
975,2018-10-26,0.09834285714285713,0.06242857142857143,0.8392,0.12799428571428573
976,2018-10-27,0.17478260869565218,0.08417391304347828,0.7410434782608696,0.14832173913043478
977,2018-10-28,0.0995294117647059,0.06394117647058824,0.8366470588235294,0.06897647058823529
978,2018-10-29,0.04058823529411765,0.06870588235294117,0.8908235294117647,-0.11280588235294117
979,2018-10-30,0.11714285714285715,0.08057142857142859,0.8023928571428572,0.11786785714285715
980,2018-10-31,0.17239622641509436,0.02707547169811321,0.8005283018867921,0.43956792452830185
981,2018-11-01,0.1597586206896552,0.041827586206896555,0.7983793103448278,0.39289999999999986
982,2018-11-02,0.12875,0.03916666666666667,0.8320416666666667,0.30890000000000006
983,2018-11-03,0.09721428571428571,0.09642857142857142,0.8062857142857143,-7.857142857141992e-05
984,2018-11-04,0.09,0.06053846153846154,0.8495384615384616,0.16946923076923076
985,2018-11-05,0.1421111111111111,0.050944444444444445,0.807,0.2234388888888889
986,2018-11-06,0.12745833333333334,0.044875,0.8277083333333334,0.321675
987,2018-11-07,0.09405555555555556,0.07216666666666667,0.8337777777777777,0.1401222222222222
988,2018-11-08,0.13849999999999998,0.06520000000000001,0.7962499999999999,0.19116499999999997
989,2018-11-09,0.1299375,0.08456250000000001,0.7855624999999999,0.14402500000000001
990,2018-11-10,0.1253125,0.0630625,0.8115625,0.10719375000000003
991,2018-11-11,0.1295294117647059,0.06488235294117647,0.8055882352941177,0.18941176470588236
992,2018-11-12,0.08994736842105264,0.10447368421052632,0.8056842105263158,-0.05702105263157895
993,2018-11-13,0.14221739130434785,0.06486956521739132,0.792913043478261,0.1987130434782609
994,2018-11-14,0.08357499999999998,0.07429999999999999,0.842125,0.004612500000000003
995,2018-11-15,0.130675,0.13640000000000002,0.7328749999999998,-0.038079999999999996
996,2018-11-16,0.0895,0.09709999999999999,0.8132999999999999,-0.02964000000000001
997,2018-11-17,0.10336842105263158,0.12494736842105264,0.7717368421052629,-0.009252631578947372
998,2018-11-18,0.11745454545454545,0.06572727272727272,0.8167878787878788,0.163669696969697
999,2018-11-19,0.11699999999999997,0.0934,0.7896000000000002,0.019391666666666665
1000,2018-11-20,0.11293220338983051,0.08788135593220342,0.7992033898305084,0.06683050847457624
1001,2018-11-21,0.11544444444444446,0.09919444444444447,0.7853888888888887,0.05169444444444446
1002,2018-11-22,0.14397619047619048,0.05533333333333332,0.8007380952380954,0.2674
1003,2018-11-23,0.097,0.10044736842105262,0.8025789473684213,0.03877894736842105
1004,2018-11-24,0.12056521739130431,0.06669565217391304,0.8127826086956521,0.1404108695652174
1005,2018-11-25,0.1060923076923077,0.09101538461538462,0.8028000000000001,0.0208276923076923
1006,2018-11-26,0.11502083333333334,0.09164583333333333,0.7933750000000002,0.06716666666666668
1007,2018-11-27,0.10163829787234041,0.0603404255319149,0.8381063829787235,0.11095531914893615
1008,2018-11-28,0.11356250000000001,0.04564583333333333,0.8408333333333334,0.17074375
1009,2018-11-29,0.13585365853658538,0.056853658536585354,0.8071951219512197,0.2523780487804878
1010,2018-11-30,0.1516,0.04596666666666667,0.8024666666666668,0.25154
1011,2018-12-01,0.09621428571428571,0.06382142857142857,0.8399642857142856,0.09698214285714286
1012,2018-12-02,0.19356250000000003,0.049437499999999995,0.7569375,0.40415625000000005
1013,2018-12-03,0.10052083333333334,0.08372916666666667,0.8157916666666666,0.12508333333333332
1014,2018-12-04,0.11664102564102563,0.09905128205128204,0.7844102564102563,0.07065384615384615
1015,2018-12-05,0.09276470588235292,0.08000000000000002,0.8272647058823528,0.024244117647058833
1016,2018-12-06,0.11268750000000001,0.06084375,0.82640625,0.20503437500000005
1017,2018-12-07,0.16530952380952385,0.04854761904761905,0.7861190476190474,0.3400880952380952
1018,2018-12-08,0.10486666666666665,0.06596666666666667,0.8290999999999998,0.09804666666666666
1019,2018-12-09,0.10043478260869568,0.06578260869565218,0.8339565217391302,0.1548608695652174
1020,2018-12-10,0.13248,0.07732,0.7901599999999998,0.18144399999999997
1021,2018-12-11,0.08860526315789474,0.06628947368421052,0.8450789473684208,0.0840657894736842
1022,2018-12-12,0.12355172413793106,0.08227586206896552,0.7941724137931034,0.13815172413793103
1023,2018-12-13,0.05382857142857143,0.12931428571428574,0.8168857142857147,-0.20953142857142854
1024,2018-12-14,0.11155882352941177,0.0686764705882353,0.8197647058823532,0.09832647058823529
1025,2018-12-15,0.12672000000000003,0.06028000000000001,0.81304,0.182756
1026,2018-12-16,0.15958823529411761,0.07100000000000002,0.7693529411764706,0.2094470588235294
1027,2018-12-17,0.12773684210526318,0.0661578947368421,0.8061228070175438,0.19048771929824565
1028,2018-12-18,0.14797619047619048,0.0465,0.8055000000000001,0.28169999999999995
1029,2018-12-19,0.12862500000000004,0.067375,0.803975,0.2096375
1030,2018-12-20,0.11982051282051284,0.07807692307692306,0.8020769230769229,0.11507179487179488
1031,2018-12-21,0.1353225806451613,0.05600000000000001,0.8087419354838709,0.2568064516129032
1032,2018-12-22,0.15315625000000002,0.081125,0.7656875,0.21084687500000002
1033,2018-12-23,0.11037500000000001,0.07518749999999999,0.8144999999999999,0.15605000000000002
1034,2018-12-24,0.11994285714285713,0.08742857142857142,0.7926857142857144,0.09304000000000001
1035,2018-12-25,0.13071428571428573,0.07304761904761904,0.7961904761904761,0.07956190476190476
1036,2018-12-26,0.12119230769230768,0.07330769230769231,0.8055384615384618,0.22447307692307694
1037,2018-12-27,0.17025,0.07970000000000001,0.7501,0.24911
1038,2018-12-28,0.0973030303030303,0.1023030303030303,0.8003939393939394,0.03632121212121213
1039,2018-12-29,0.10714285714285712,0.07165714285714284,0.8210857142857145,0.12140571428571431
1040,2018-12-30,0.09984,0.06744,0.8326799999999999,0.03879199999999999
