,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
668,12/23/2017,0.113704082,0.071704082,0.814571429,0.109484694,14103.21875,14694.5825,15704.34625,13483.4575
669,12/24/2017,0.126875,0.081178571,0.791964286,0.160141071,13387.34875,14103.21875,14489.48375,12508.425
670,12/25/2017,0.139592593,0.067462963,0.792981481,0.201866667,14652.3675,13387.34875,14670.675,13196.82625
671,12/26/2017,0.125737705,0.063196721,0.810983607,0.2112,15846.07375,14652.3675,16079.32375,14553.87375
672,12/27/2017,0.10306,0.0703,0.8266,0.113978,14362.40375,15846.07375,16476.18,13935.615
673,12/28/2017,0.105794872,0.085128205,0.809128205,0.089466667,14867.5725,14362.40375,14997.83375,13498.77875
674,12/29/2017,0.096695652,0.055413043,0.847847826,0.128526087,13643.695,14867.5725,15076.0625,13406.67125
675,12/30/2017,0.124836735,0.101857143,0.773285714,0.043808163,13062.145,13643.695,13826.04125,12182.52375
676,12/31/2017,0.1122,0.05548,0.83228,0.187638,13439.4175,13062.145,14213.44125,12587.60375
677,1/1/2018,0.125,0.054026316,0.820973684,0.265331579,13337.62125,13439.4175,13892.2425,12859.8025
678,1/2/2018,0.104965517,0.049603448,0.845413793,0.160075862,14881.545,13337.62125,15216.75625,12955.965
679,1/3/2018,0.145442857,0.0504,0.804157143,0.290617143,15104.45,14881.545,15394.98625,14588.595
680,1/4/2018,0.125813953,0.06,0.814162791,0.186281395,14953.8525,15104.45,15194.40625,14225.16625
681,1/5/2018,0.110371429,0.054228571,0.835457143,0.222677143,16576.69625,14953.8525,17118.35625,14816.50875
682,1/6/2018,0.138809524,0.055285714,0.805928571,0.195583333,16735.10625,16576.69625,17211.92375,16254.94875
683,1/7/2018,0.082527778,0.063305556,0.854194444,0.062944444,15632.41125,16735.10625,16861.20875,15546.415
684,1/8/2018,0.105175,0.05365,0.841225,0.15169,15242.93625,15632.41125,15944.5225,13957.9125
685,1/9/2018,0.13383871,0.096483871,0.769645161,0.107625806,14122.825,15242.93625,15360.1325,13968.24375
686,1/10/2018,0.120116883,0.080077922,0.799792208,0.105154545,13269.5975,14122.825,14942.61125,13161.5775
687,1/11/2018,0.091378788,0.111818182,0.796757576,-0.02369697,13633.36375,13269.5975,14198.5325,12845.7125
688,1/12/2018,0.115039216,0.066568627,0.818431373,0.141711765,14165.90625,13633.36375,14262.0075,13363.81
689,1/13/2018,0.072783784,0.086756757,0.840459459,-0.024708108,14217.3625,14165.90625,14536.54,14013.9475
690,1/14/2018,0.103625,0.067175,0.8292,0.0852875,13519.92625,14217.3625,14245.52,13051.59375
691,1/15/2018,0.104622222,0.055466667,0.839955556,0.155837778,12915.11625,13519.92625,14307.53375,12762.9975
692,1/16/2018,0.114031915,0.060053191,0.825914894,0.131376596,10870.16875,12915.11625,13211.24625,10063.1175
693,1/17/2018,0.112880282,0.061204225,0.825929577,0.116101408,11340.65,10870.16875,11764.13625,9199.5925
694,1/18/2018,0.108930556,0.050416667,0.840680556,0.178820833,11137.36875,11340.65,12045.095,10663.945
695,1/19/2018,0.12303125,0.062453125,0.814515625,0.188576563,11742.94125,11137.36875,11955.4425,11022.02875
696,1/20/2018,0.117968254,0.069793651,0.812190476,0.163928571,12486.06625,11742.94125,13007.25125,11596.715
697,1/21/2018,0.104173913,0.081195652,0.814586957,0.069017391,11508.62,12486.06625,12486.06625,11096.0525
698,1/22/2018,0.110847458,0.065491525,0.823644068,0.184001695,10872.9025,11508.62,11868.715,10050.7925
699,1/23/2018,0.114338983,0.063084746,0.822559322,0.10909322,10830.9275,10872.9025,11358.33625,9972.2875
700,1/24/2018,0.134662651,0.066518072,0.798855422,0.199489157,11629.375,10830.9275,11710.9975,10497.15375
701,1/25/2018,0.111763889,0.045180556,0.843055556,0.211090278,11524.345,11629.375,11629.375,10889.045
702,1/26/2018,0.1371,0.055275,0.807675,0.2918825,11005.615,11524.345,11540.4075,10321.04125
703,1/27/2018,0.093057143,0.074942857,0.832057143,0.054148571,11452.23,11005.615,11574.36125,10855.46
704,1/28/2018,0.102352941,0.059470588,0.838088235,0.124523529,11412.79375,11452.23,11942.255,11303.365
705,1/29/2018,0.142,0.04869697,0.80930303,0.181466667,10917.15125,11412.79375,11480.56375,10805.81625
706,1/30/2018,0.086037037,0.067703704,0.846277778,0.034385185,9914.4725,10917.15125,11063.8,9627.88875
707,1/31/2018,0.086925926,0.057796296,0.855259259,0.123122222,9970.30875,9914.4725,10334.41875,9688.28
708,2/1/2018,0.100011905,0.069654762,0.830321429,0.070382143,8715.59499,9970.30875,10169.8225,8563.9275
709,2/2/2018,0.112851852,0.088555556,0.798617284,0.074425926,8285.50124,8715.59499,9095.79999,7695.10375
710,2/3/2018,0.119602941,0.083161765,0.797235294,0.07555,9192.045,8285.50124,9471.45624,8192.62999
711,2/4/2018,0.09547619,0.075587302,0.828904762,0.096634921,8136.39,9192.045,9363.41124,7859.5125
712,2/5/2018,0.108699029,0.078854369,0.812436893,0.064731068,6332.37,8136.39,8346.90625,6197.98
713,2/6/2018,0.111825581,0.07872093,0.809511628,0.128218605,7270.5075,6332.37,7957.3425,5947.39625
714,2/7/2018,0.109442308,0.088192308,0.802384615,0.094415385,7987.28125,7270.5075,8582.92625,7207.97125
715,2/8/2018,0.130461538,0.041282051,0.828230769,0.27555641,8086.7725,7987.28125,8621.275,7808.22
716,2/9/2018,0.147243902,0.074682927,0.77802439,0.219982927,8930.13875,8086.7725,9005.03375,7754.67
717,2/10/2018,0.100483871,0.071612903,0.827870968,0.083245161,8045.44,8930.13875,9070.63875,8030.6725
718,2/11/2018,0.098,0.078517241,0.823413793,0.097403448,8478.92499,8045.44,8566.15875,7845.12625
719,2/12/2018,0.108641026,0.066128205,0.82525641,0.129628205,8766.8525,8478.92499,8977.0775,8362.84125
720,2/13/2018,0.107519231,0.071826923,0.820615385,0.132525,8693.2525,8766.8525,8772.87999,8370.48375
721,2/14/2018,0.137826087,0.081934783,0.780195652,0.15085,9659.2875,8693.2525,9722.5475,8693.2525
722,2/15/2018,0.114056604,0.055339623,0.830566038,0.15144717,10110.83875,9659.2875,10293.44,9496.01874
723,2/16/2018,0.11575,0.048444444,0.83575,0.234933333,10474.77125,10110.83875,10496.205,9718.59375
724,2/17/2018,0.118833333,0.084444444,0.796694444,0.108222222,10855.9375,10474.77125,11279.17875,10472.71625
725,2/18/2018,0.104166667,0.066366667,0.8295,0.069393333,10537.00625,10855.9375,10963.68625,10156.38125
726,2/19/2018,0.113128205,0.055615385,0.83125641,0.191023077,11416.03875,10537.00625,11497.405,10405.97625
727,2/20/2018,0.162210526,0.070394737,0.767342105,0.292515789,10928.02,11416.03875,11767.5775,10871.53125
728,2/21/2018,0.057038462,0.057884615,0.885153846,0.078769231,10727.9525,10928.02,11180.56125,10244.32125
729,2/22/2018,0.085833333,0.063066667,0.851233333,0.045543333,9809.72125,10727.9525,10913.64875,9592.95999
730,2/23/2018,0.145882353,0.094735294,0.759411765,0.211394118,10412.36875,9809.72125,10454.48,9705.1625
731,2/24/2018,0.130030303,0.084242424,0.785757576,0.156821212,9585.285,10412.36875,10509.625,9381.17125
732,2/25/2018,0.116678571,0.052107143,0.83125,0.217392857,9627.71625,9585.285,9858.15749,9304.6825
733,2/26/2018,0.110583333,0.027805556,0.861611111,0.215275,10272.9025,9627.71625,10443.27625,9386.48625
734,2/27/2018,0.108358974,0.051410256,0.84025641,0.195682051,10903.01875,10272.9025,10953.17375,10226.84874
735,2/28/2018,0.083178571,0.043178571,0.873642857,0.126825,10352.04625,10903.01875,11044.16125,10222.435
736,3/1/2018,0.093580645,0.058290323,0.848129032,0.130777419,11100.2925,10352.04625,11165.6575,10329.06
737,3/2/2018,0.10302381,0.060309524,0.836595238,0.157721429,11305.1225,11100.2925,11351.24,10784.22125
738,3/3/2018,0.126085714,0.0584,0.815457143,0.1562,11171.8175,11305.1225,11498.415,11127.895
739,3/4/2018,0.126208333,0.061666667,0.812125,0.233220833,11558.475,11171.8175,11574.94125,11067.785
740,3/5/2018,0.13934375,0.05859375,0.80203125,0.24461875,11246.7475,11558.475,11660.2425,11182.55125
741,3/6/2018,0.0945,0.0587,0.84675,0.12222,10735.88625,11246.7475,11323.345,10584.95875
742,3/7/2018,0.090477273,0.124136364,0.785431818,-0.056463636,9552.75875,10735.88625,10810.4775,9468.44625
743,3/8/2018,0.107076923,0.07574359,0.817282051,0.098135897,8980.19249,9552.75875,10101.28125,8897.02249
744,3/9/2018,0.117555556,0.052644444,0.829777778,0.235213333,9251.2925,8980.19249,9413.14625,8370.79625
745,3/10/2018,0.104341463,0.075170732,0.820487805,0.081670732,8680.6075,9251.2925,9505.25625,8474.54
746,3/11/2018,0.096020408,0.10255102,0.801408163,-0.01255102,9433.47374,8680.6075,9730.08124,8588.22875
747,3/12/2018,0.085906977,0.067511628,0.846581395,0.030627907,9047.5125,9433.47374,9885.2225,8778.20624
748,3/13/2018,0.139833333,0.034583333,0.825527778,0.326080556,9260.70875,9047.5125,9474.6775,8860.875
749,3/14/2018,0.074906977,0.071348837,0.853767442,0.066344186,7895.98875,9260.70875,9260.70875,7760.53125
750,3/15/2018,0.1266,0.060963636,0.812472727,0.217483636,8039.6025,7895.98875,8413.11125,7676.51875
751,3/16/2018,0.117309524,0.075785714,0.806952381,0.126888095,8206.555,8039.6025,8599.54,8035.64
752,3/17/2018,0.12721875,0.0834375,0.7893125,0.1545625,7667.99,8206.555,8342.135,7559.26375
753,3/18/2018,0.10038,0.07976,0.81986,0.021874,8189.49125,7667.99,8434.9275,7335.5725
754,3/19/2018,0.109394737,0.063131579,0.827447368,0.166507895,8597.3375,8189.49125,8702.465,8130.24
755,3/20/2018,0.079315789,0.107315789,0.813315789,-0.081194737,9028.2975,8597.3375,9050.51625,8324.26125
756,3/21/2018,0.112789474,0.031789474,0.855421053,0.230084211,9023.7175,9028.2975,9159.90125,8765.57
757,3/22/2018,0.110310345,0.07937931,0.810310345,0.100713793,8411.6525,9023.7175,9045.44249,8347.285
758,3/23/2018,0.130558824,0.097323529,0.772147059,0.090964706,8881.98625,8411.6525,8970.66124,8296.32625
759,3/24/2018,0.120944444,0.092722222,0.786277778,0.168138889,8548.8125,8881.98625,9000.44375,8462.90375
760,3/25/2018,0.126913043,0.045217391,0.827869565,0.25903913,8429.33124,8548.8125,8660.48749,8370.48875
761,3/26/2018,0.11876,0.05756,0.82376,0.165776,7854.6375,8429.33124,8476.96875,7826.01375
762,3/27/2018,0.113833333,0.0615,0.824611111,0.187702778,7863.255,7854.6375,8130.44875,7744.82125
763,3/28/2018,0.093166667,0.050547619,0.856333333,0.167911905,7866.36,7863.255,8096.01625,7814.895
764,3/29/2018,0.0848,0.068777778,0.846466667,0.075937778,6861.325,7866.36,7868.8325,6686.85
765,3/30/2018,0.1191875,0.06053125,0.82025,0.184475,6970.36375,6861.325,7266.065,6593.73625
766,3/31/2018,0.12628,0.08996,0.78376,0.155472,6926.875,6970.36375,7213.50375,6796.82125
767,4/1/2018,0.129212121,0.039636364,0.831090909,0.20230303,6986.835,6926.875,7023.0875,6443.20125
768,4/2/2018,0.119851852,0.082185185,0.797962963,0.159218519,7182.12,6986.835,7194.8425,6854.62375
769,4/3/2018,0.101851064,0.061212766,0.83693617,0.134574468,7295.89,7182.12,7506.6775,7182.12
770,4/4/2018,0.089933333,0.055333333,0.854766667,0.135576667,6769.48375,7295.89,7385.70875,6583.85375
771,4/5/2018,0.0835,0.039441176,0.877088235,0.120108824,6766.5925,6769.48375,6918.6975,6630.9025
772,4/6/2018,0.075944444,0.046944444,0.877,0.145,6854.92125,6766.5925,6892.49375,6513.1025
773,4/7/2018,0.112875,0.0695625,0.81759375,0.138421875,6964.4325,6854.92125,7050.49625,6783.28625
774,4/8/2018,0.111604651,0.080604651,0.807767442,0.119253488,7125.53875,6964.4325,7159.98,6897.75
775,4/9/2018,0.09283871,0.085322581,0.82183871,0.027367742,6789.2675,7125.53875,7170.76,6616.57125
776,4/10/2018,0.104,0.053096774,0.842935484,0.2087,6824.49375,6789.2675,6878.08375,6659.51
777,4/11/2018,0.08069697,0.044666667,0.874636364,0.146439394,6941.63875,6824.49375,6964.0825,6807.4375
778,4/12/2018,0.078076923,0.065846154,0.856115385,0.064521154,7823.55875,6941.63875,8055.20125,6766.37
779,4/13/2018,0.105574468,0.042042553,0.852446809,0.219959574,8040.88125,7823.55875,8218.70375,7767.79875
780,4/14/2018,0.116916667,0.072833333,0.810333333,0.060816667,8083.57375,8040.88125,8174.69875,7882.1425
781,4/15/2018,0.088236842,0.049868421,0.861868421,0.094526316,8160.4125,8083.57375,8407.7175,8060.46875
782,4/16/2018,0.118181818,0.040545455,0.84130303,0.239960606,8030.57,8160.4125,8162.8075,7909.14125
783,4/17/2018,0.177565217,0.045913043,0.776521739,0.421317391,7937.61,8030.57,8151.0975,7834.4
784,4/18/2018,0.117432432,0.069783784,0.812810811,0.098391892,8188.71875,7937.61,8253.88625,7886.1775
785,4/19/2018,0.0882,0.066457143,0.845285714,0.075925714,8333.81374,8188.71875,8380.25124,8104.87875
786,4/20/2018,0.129780488,0.04704878,0.823170732,0.215163415,8866.67,8333.81374,8930.43,8221.25375
787,4/21/2018,0.093666667,0.072145833,0.834083333,0.071720833,8830.05875,8866.67,9021.07,8615.67625
788,4/22/2018,0.10765625,0.03815625,0.8541875,0.197084375,8868.16124,8830.05875,9009.82,8761.88375
789,4/23/2018,0.122435897,0.085974359,0.791564103,0.138664103,9191.82,8868.16124,9220.9675,8818.75875
790,4/24/2018,0.101483333,0.078266667,0.820216667,0.045033333,9373.3025,9191.82,9746.81749,9191.82
791,4/25/2018,0.108847826,0.078086957,0.813108696,0.073932609,8807.515,9373.3025,9514.41375,8662.285
792,4/26/2018,0.106466667,0.044244444,0.849288889,0.1747,9153.64125,8807.515,9303.01874,8660.8675
793,4/27/2018,0.103170213,0.087829787,0.809021277,0.05712766,9144.38375,9153.64125,9372.38375,8873.65166
794,4/28/2018,0.094366667,0.064066667,0.841533333,0.18162,9444.1425,9144.38375,9536.64,9085.22374
795,4/29/2018,0.111,0.049,0.840105263,0.109468421,9268.7175,9444.1425,9472.4975,9182.6775
796,4/30/2018,0.111434783,0.03273913,0.855826087,0.203756522,8949.87624,9268.7175,9344.89125,8883.5875
797,5/1/2018,0.099772727,0.106704545,0.793522727,0.029284091,9029.47875,8949.87624,9134.9525,8842.03249
798,5/2/2018,0.101297872,0.042170213,0.856574468,0.241070213,9228.8525,9029.47875,9262.32625,9025.18625
799,5/3/2018,0.09,0.050333333,0.859666667,0.17208125,9572.69875,9228.8525,9790.94249,9162.18625
800,5/4/2018,0.118674419,0.051232558,0.830116279,0.25155814,9817.5975,9572.69875,9855.62875,9572.69875
801,5/5/2018,0.105875,0.0747,0.819425,0.0894825,9845.54375,9817.5975,9954.95375,9700.90625
802,5/6/2018,0.106925926,0.035925926,0.857074074,0.191085185,9326.76125,9845.54375,9869.65,9229.74875
803,5/7/2018,0.100913043,0.11223913,0.786847826,0.018215217,9424.99124,9326.76125,9454.91875,9188.65875
804,5/8/2018,0.109207547,0.068490566,0.822264151,0.109971698,9039.02875,9424.99124,9426.52,9003.135
805,5/9/2018,0.095204082,0.073020408,0.831816327,0.097626531,9327.04999,9039.02875,9360.41,8975.97374
806,5/10/2018,0.137575758,0.007151515,0.855272727,0.344009091,8920.25625,9327.04999,9383.295,8874.54
807,5/11/2018,0.095918919,0.056810811,0.847324324,0.134037838,8408.35875,8920.25625,9002.49,8350.12875
808,5/12/2018,0.081903226,0.079290323,0.838806452,0.008096774,8442.23875,8408.35875,8642.8025,8220.5175
809,5/13/2018,0.073705882,0.060911765,0.865411765,0.113717647,8398.86249,8442.23875,8758.58124,8343.305
810,5/14/2018,0.098175,0.0359,0.86585,0.20889,8711.38875,8398.86249,8878.945,8296.14125
811,5/15/2018,0.103580645,0.07916129,0.817225806,0.065325806,8159.25625,8711.38875,8835.5125,8110.32625
812,5/16/2018,0.146533333,0.049033333,0.804433333,0.322106667,8360.22875,8159.25625,8458.52625,8146.6825
813,5/17/2018,0.104522727,0.079386364,0.816068182,0.088540909,7996.82125,8360.22875,8373.22374,7931.42875
814,5/18/2018,0.147857143,0.068,0.784114286,0.237811429,8237.3425,7996.82125,8273.5375,7972.5875
815,5/19/2018,0.090681818,0.053727273,0.855681818,0.146645455,8250.395,8237.3425,8392.77125,8154.14625
816,5/20/2018,0.119052632,0.053105263,0.827842105,0.249515789,8493.13125,8250.395,8582.8025,8230.20999
817,5/21/2018,0.086592593,0.052703704,0.860703704,0.125562963,8324.025,8493.13125,8566.1375,8260.78125
818,5/22/2018,0.117770833,0.0675625,0.814729167,0.211047917,7951.51375,8324.025,8344.72374,7866.72875
819,5/23/2018,0.105325,0.09295,0.801725,-0.0160475,7614.96375,7951.51375,7951.8025,7442.241484
820,5/24/2018,0.129,0.083882353,0.787117647,0.152197059,7599.9525,7614.96375,7721.83125,7272.645
821,5/25/2018,0.159083333,0.056708333,0.784333333,0.300604167,7436.835,7599.9525,7651.105547,7335.300817
822,5/26/2018,0.0868,0.11356,0.79976,-0.0161,7296.79625,7436.835,7617.84528,7226.65
823,5/27/2018,0.115846154,0.068846154,0.815269231,0.164746154,7383.2175,7296.79625,7431.44,7251.02
824,5/28/2018,0.087066667,0.054233333,0.858733333,0.086216667,7118.42375,7383.2175,7386.68,7043.282359
825,5/29/2018,0.123766667,0.0542,0.822033333,0.229086667,7491.61125,7118.42375,7562.366729,7051.95784
826,5/30/2018,0.104956522,0.053217391,0.841869565,0.156565217,7363.27625,7491.61125,7541.095759,7282.183728
827,5/31/2018,0.138,0.068461538,0.793538462,0.203703846,7490.62125,7540.810522,7614.063908,7361.565
828,6/1/2018,0.104032258,0.087870968,0.808064516,0.041554839,7518.333329,7494.065482,7599.180474,7393.287588
829,6/2/2018,0.106896552,0.085275862,0.807862069,0.013968966,7630.403388,7516.612569,7696.542926,7450.698017
830,6/3/2018,0.125133333,0.083333333,0.791566667,0.049553333,7716.145068,7638.232021,7774.829285,7600.263944
831,6/4/2018,0.122266667,0.075633333,0.802066667,0.164086667,7505.589277,7706.639829,7760.178308,7451.523947
832,6/5/2018,0.122878049,0.06404878,0.812926829,0.152082927,7624.187971,7505.589281,7671.307622,7361.002623
833,6/6/2018,0.098105263,0.064447368,0.837473684,0.123636842,,,,
834,6/7/2018,0.116851852,0.058925926,0.824185185,0.200951852,,,,
835,6/8/2018,0.128483871,0.044290323,0.82716129,0.266890323,,,,
836,6/9/2018,0.099882353,0.055,0.845176471,0.196547059,,,,
837,6/10/2018,0.106916667,0.070583333,0.8225,0.150538889,,,,
838,6/11/2018,0.111897436,0.079384615,0.80874359,0.150258974,6780.340803,6680.21686,6798.662936,6673.12368
839,6/12/2018,0.089129032,0.085354839,0.825451613,0.072183871,6525.329182,6870.410349,6907.50249,6465.076128
840,6/13/2018,0.142365854,0.058560976,0.799097561,0.216641463,6321.655965,6525.096386,6599.719555,6154.350129
841,6/14/2018,0.115611111,0.097638889,0.786805556,0.028491667,6601.324158,6296.326859,6671.788652,6270.445304
842,6/15/2018,0.105846154,0.064923077,0.829269231,0.13765,6397.44117,6632.446195,6642.518193,6396.940015
843,6/16/2018,0.110869565,0.047695652,0.841478261,0.242030435,6529.544015,6397.44117,6544.614891,6329.190046
844,6/17/2018,0.120185185,0.101777778,0.777962963,0.031503704,6482.868697,6491.968323,6555.9438,6431.089233
845,6/18/2018,0.095515152,0.094757576,0.80969697,0.033354545,6711.64967,6442.528523,6772.249183,6382.442661
846,6/19/2018,0.126933333,0.047633333,0.825433333,0.254923333,6731.710147,6706.626795,6808.166271,6669.843567
847,6/20/2018,0.105228571,0.0796,0.815285714,0.072085714,6736.867721,6735.936984,6806.363426,6569.906701
848,6/21/2018,0.120392857,0.080392857,0.799285714,0.117603571,6729.925937,6760.255096,6787.424078,6682.936194
849,6/22/2018,0.105375,0.1105,0.78409375,-0.0128875,6099.445277,6729.498689,6729.900593,5987.768386
850,6/23/2018,0.1272,0.06416,0.80868,0.200668,6198.700824,6041.926012,6313.565038,6019.834015
851,6/24/2018,0.122864865,0.077459459,0.799648649,0.129559459,6142.39257,6198.040366,6257.116743,5796.492519
852,6/25/2018,0.138962963,0.053222222,0.807777778,0.286859259,6244.328455,6146.279887,6321.135782,6090.149999
853,6/26/2018,0.134384615,0.061807692,0.803769231,0.174492308,6148.422705,6237.509614,6267.872,6101.731205
854,6/27/2018,0.141913043,0.067565217,0.790478261,0.187869565,6140.1915,6153.025474,6160.893065,6004.181118
855,6/28/2018,0.103387097,0.056516129,0.840096774,0.173909677,5954.526582,6143.851708,6185.04441,5913.012632
856,6/29/2018,0.131,0.077863636,0.791181818,0.1536,6189.309252,5952.988658,6226.676707,5809.869959
857,6/30/2018,0.11815625,0.064625,0.81721875,0.19341875,6343.8922,6185.103664,6449.892081,6137.955883
858,7/1/2018,0.128076923,0.110307692,0.761692308,0.096907692,6373.277854,6393.223356,6445.831244,6258.346633
859,7/2/2018,0.129704545,0.079454545,0.790818182,0.165027273,6629.749595,6373.184975,6682.757452,6269.923682
860,7/3/2018,0.102285714,0.057107143,0.840607143,0.157985714,6482.830594,6614.419253,6678.19556,6471.690858
861,7/4/2018,0.108904762,0.014380952,0.876666667,0.337866667,6589.632793,6511.020037,6788.307492,6415.496256
862,7/5/2018,0.092966667,0.080333333,0.8266,-0.014053333,6538.682432,6590.003356,6699.790032,6460.276241
863,7/6/2018,0.123033333,0.039233333,0.837766667,0.279553333,,,,
864,7/7/2018,0.12605,0.0827,0.79125,0.21693,6570.427592,6580.314622,6621.102558,6501.459277
865,7/8/2018,0.064428571,0.061642857,0.873785714,0.034942857,6744.988679,6570.427115,6800.015281,6570.405832
866,7/9/2018,0.09371875,0.0981875,0.80809375,0.055984375,6694.530851,6744.988679,6798.959786,6667.489981
867,7/10/2018,0.10075,0.06840625,0.8309375,0.10265,6364.38759,6694.530851,6701.549171,6326.492899
868,7/11/2018,0.1245,0.063657895,0.811894737,0.179552632,6360.446668,6296.981692,6400.579589,6271.592929
869,7/12/2018,0.09762069,0.080448276,0.821862069,0.111648276,6144.810118,6374.974582,6375.068356,6126.029743
870,7/13/2018,0.12059375,0.0473125,0.83209375,0.181959375,,,,
871,7/14/2018,0.12725,0.04395,0.82875,0.221545,6254.678129,6254.799008,6323.038256,6182.083723
872,7/15/2018,0.123,0.105933333,0.771133333,0.14412,6366.349904,6254.678129,6398.468153,6230.848947
873,7/16/2018,0.115181818,0.047272727,0.8375,0.243575,6671.625919,6356.108875,6709.159824,6335.123157
874,7/17/2018,0.12723913,0.049086957,0.823630435,0.218606522,7315.55104,6727.456337,7379.234744,6658.408659
875,7/18/2018,0.102454545,0.041545455,0.856036364,0.1957,7359.737018,7316.147712,7581.570739,7245.303111
876,7/19/2018,0.1452,0.059975,0.79485,0.22575,7484.63967,7359.737036,7557.513087,7282.772794
877,7/20/2018,0.157407407,0.045037037,0.797666667,0.385251852,7357.445677,7484.639663,7697.005345,7281.406498
878,7/21/2018,0.15147619,0.037952381,0.81052381,0.321733333,7424.734238,7337.282091,7456.464384,7215.327022
879,7/22/2018,0.0804,0.03525,0.88425,0.172635,7411.200525,7424.503503,7571.740451,7341.523165
880,7/23/2018,0.125636364,0.054424242,0.819909091,0.145284848,7730.24748,7400.464661,7805.491249,7374.251359
881,7/24/2018,0.113,0.068791045,0.818223881,0.107286567,8325.801534,7730.248177,8359.319474,7695.982837
882,7/25/2018,0.099085714,0.052542857,0.8484,0.173431429,8271.59792,8320.159947,8486.01168,8056.018565
883,7/26/2018,0.0926,0.071175,0.83625,0.112675,7925.247396,8269.532336,8313.126681,7914.600936
884,7/27/2018,0.112410256,0.100820513,0.786794872,0.086682051,8254.277348,7933.125251,8277.703662,7801.009443
885,7/28/2018,0.104703704,0.064851852,0.830407407,0.107077778,8184.695535,8182.375003,8233.482102,8063.326116
886,7/29/2018,0.104172414,0.077241379,0.818551724,0.057624138,8201.89009,8184.696086,8292.515658,8119.71331
887,7/30/2018,0.090128205,0.043435897,0.866461538,0.195866667,8166.38836,8215.215969,8274.533757,7862.074283
888,7/31/2018,0.122384615,0.053538462,0.824115385,0.20925,7700.834129,8166.688399,8198.484617,7666.290884
889,8/1/2018,0.147194444,0.048388889,0.804472222,0.325647222,7588.58618,7732.347291,7751.87765,7440.241506
890,8/2/2018,0.133428571,0.051892857,0.814714286,0.230685714,7547.314951,7589.374917,7698.487139,7460.295
891,8/3/2018,0.113372549,0.043588235,0.843058824,0.268037255,7423.074378,7527.040399,7533.667263,7271.202487
892,8/4/2018,0.117277778,0.085444444,0.797277778,0.1874,7396.041122,7423.075093,7501.316029,7359.236813
893,8/5/2018,0.137034483,0.035,0.827931034,0.314175862,7411.515299,7395.622456,7413.130811,7386.062077
894,8/6/2018,0.114909091,0.024409091,0.860727273,0.347786364,7402.336634,7411.5153,7417.408688,7401.375071
895,8/7/2018,0.077193548,0.058806452,0.864,0.019019355,6748.441484,7402.336631,7412.287461,6678.28556
896,8/8/2018,0.106210526,0.070684211,0.823131579,0.154636842,6460.153155,6721.43509,6750.408312,6396.088336
897,8/9/2018,0.124375,0.07525,0.80034375,0.150915625,6482.973449,6460.153697,6483.498065,6455.990701
898,8/10/2018,0.105794872,0.078410256,0.81574359,0.108079487,6092.533104,6482.968724,6494.016385,6008.854855
899,8/11/2018,0.122705882,0.119794118,0.757529412,-0.005267647,6391.599258,6101.856478,6473.271658,5982.215632
900,8/12/2018,0.112111111,0.076555556,0.811259259,0.133185185,6338.738957,6392.972745,6450.72431,6147.760509
901,8/13/2018,0.111852941,0.087852941,0.800352941,0.094861765,6260.192995,6338.738903,6532.599017,6150.224816
902,8/14/2018,0.081320755,0.084471698,0.834169811,-0.043507547,6123.447601,6256.844082,6285.55769,5884.779259
903,8/15/2018,0.142941176,0.059441176,0.797588235,0.258508824,6332.6069,6186.971208,6587.317958,6180.25542
904,8/16/2018,0.128481481,0.029333333,0.842296296,0.302462963,6273.88807,6332.6069,6467.86245,6210.161423
905,8/17/2018,0.139485714,0.0388,0.821742857,0.244828571,6566.595283,6277.041776,6572.931093,6259.389957
906,8/18/2018,0.113086957,0.069,0.817782609,0.143669565,6396.946369,6559.693837,6616.676752,6300.114994
907,8/19/2018,0.109766667,0.1085,0.781733333,0.038946667,6516.668382,6391.086269,6539.964724,6302.207382
908,8/20/2018,0.127861111,0.050166667,0.821972222,0.298658333,6299.395333,6516.772572,6523.486097,6280.326328
909,8/21/2018,0.1416,0.09252,0.766,0.193596,6470.733567,6252.328859,6494.665011,6240.901886
910,8/22/2018,0.118868421,0.111552632,0.769605263,0.0798,6355.881809,6470.074511,6882.835906,6250.653823
911,8/23/2018,0.125,0.088842105,0.786131579,0.124094737,6503.832362,6360.216985,6559.279489,6347.079538
912,8/24/2018,0.10525,0.042625,0.852125,0.268641667,6675.360683,6525.526663,6711.493665,6456.798837
913,8/25/2018,0.084304348,0.065,0.85073913,0.023908696,6725.032327,6683.354502,6781.075889,6657.387532
914,8/26/2018,0.0869,0.06115,0.8521,0.138115,6689.822683,6725.032327,6776.896406,6570.729822
915,8/27/2018,0.1188,0.074233333,0.807,0.107543333,6756.628926,6702.39195,6768.305515,6646.168014
916,8/28/2018,0.120842105,0.090473684,0.788684211,0.111310526,7084.293617,6753.31045,7126.730535,6739.190715
917,8/29/2018,0.126931034,0.040827586,0.832241379,0.267224138,7059.231235,7079.540613,7133.646631,6923.645531
918,8/30/2018,0.113458333,0.055125,0.831416667,0.1876125,6938.914582,7040.075012,7063.44051,6805.198514
919,8/31/2018,0.115517241,0.066931034,0.817551724,0.1792,7028.447312,6938.762942,7089.1748,6877.286733
