,Unnamed: 0,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
1232,1232,2019-07-10,0.08550000000000002,0.07418055555555557,0.8402916666666668,0.0927027777777778,[12054.18379349],[12585.24197439],[13175.68773671],[11566.89839424]
1233,1233,2019-07-11,0.11131428571428567,0.07871428571428571,0.8100285714285713,0.1202485714285714,[11324.14469698],[12054.18280568],[12188.17784307],[11011.04112025]
1234,1234,2019-07-12,0.13435114503816792,0.06904580152671756,0.7965725190839694,0.1920748091603054,[11802.95996359],[11324.20182843],[11919.92206162],[11100.08851245]
1235,1235,2019-07-13,0.1250588235294118,0.036411764705882366,0.8384509803921569,0.2096607843137255,[11279.60273563],[11796.77214973],[11830.80837203],[10826.03515507]
1236,1236,2019-07-14,0.15602083333333333,0.06420833333333334,0.7797916666666667,0.24949375,[10506.39582731],[11402.96730577],[11463.24251998],[10316.74948876]
1237,1237,2019-07-15,0.14302564102564094,0.05096153846153846,0.8059743589743589,0.25977820512820515,[10934.48273955],[10506.34821413],[10954.82404965],[9872.02724322]
1238,1238,2019-07-16,0.127231884057971,0.05281159420289855,0.8199275362318841,0.2030811594202898,[9490.41051575],[10934.47264298],[11075.35282009],[9404.35219636]
1239,1239,2019-07-17,0.1191212121212121,0.0688181818181818,0.8120202020202022,0.14276363636363631,[9733.13213409],[9490.43812723],[9972.24510991],[9085.48949898]
1240,1240,2019-07-18,0.11176666666666664,0.062166666666666676,0.8260833333333335,0.2033916666666667,[10603.34887317],[9693.48651062],[10740.9887019],[9282.64299984]
1241,1241,2019-07-19,0.07456363636363636,0.057981818181818176,0.8674363636363634,0.009263636363636368,[10466.26093815],[10603.34314568],[10797.63845913],[10133.09431095]
1242,1242,2019-07-20,0.12247727272727273,0.05029545454545454,0.8272499999999998,0.2060977272727273,[10983.21600203],[10533.96325166],[11035.42593231],[10368.8010671]
1243,1243,2019-07-21,0.07671428571428571,0.04133333333333334,0.881952380952381,0.10716666666666667,[10551.13163333],[11004.39657327],[11096.77441889],[10314.26618193]
1244,1244,2019-07-22,0.09370731707317073,0.053609756097560975,0.852731707317073,0.20899268292682927,[10285.63923067],[10551.12785307],[10685.24817297],[10071.52248604]
1245,1245,2019-07-23,0.10465714285714282,0.06737142857142857,0.8279428571428572,0.11686857142857142,[10027.53261225],[10285.63482083],[10338.63883502],[9882.63183168]
1246,1246,2019-07-24,0.11657142857142858,0.04921428571428571,0.8342142857142857,0.23990476190476184,[9771.50476132],[9867.26502786],[9916.47757983],[9510.62398743]
1247,1247,2019-07-25,0.12434090909090913,0.054954545454545464,0.8207045454545454,0.2509249999999999,[9897.42935152],[9771.50481903],[10184.44037033],[9738.08908485]
1248,1248,2019-07-26,0.12968965517241374,0.09479310344827586,0.7755172413793104,0.1241448275862069,[9812.22635058],[9897.41344634],[9924.60256313],[9643.88182865]
1249,1249,2019-07-27,0.08899999999999998,0.07188571428571429,0.8391142857142856,0.13518,[9440.14003731],[9812.20663844],[10193.53396926],[9306.10353154]
1250,1250,2019-07-28,0.15885185185185186,0.07514814814814813,0.765962962962963,0.2311222222222222,[9495.85526141],[9459.67424237],[9603.31927473],[9134.39935228]
1251,1251,2019-07-29,0.12144897959183674,0.059877551020408176,0.8186326530612245,0.17299387755102047,[9506.70427314],[9528.69344308],[9717.51427761],[9373.36942847]
1252,1252,2019-07-30,0.13141463414634147,0.06570731707317072,0.8028292682926829,0.236319512195122,[9572.7353718],[9506.69802767],[9719.98166139],[9387.22372024]
1253,1253,2019-07-31,0.14634042553191487,0.0811063829787234,0.7725106382978725,0.2380978723404256,[10005.29447332],[9572.73846406],[10132.40472528],[9572.73843924]
1254,1254,2019-08-01,0.1771,0.051240000000000015,0.7716000000000001,0.362942,[10385.20060612],[10005.28929187],[10474.78173778],[9884.73772763]
1255,1255,2019-08-02,0.107025,0.06344999999999999,0.829525,0.13548750000000004,[10513.91147159],[10385.21297175],[10663.61878586],[10329.19691778]
1256,1256,2019-08-03,0.09808823529411764,0.0743529411764706,0.8274999999999999,0.055411764705882376,[10831.25985541],[10513.91474507],[10909.25592409],[10498.94442631]
1257,1257,2019-08-04,0.07812500000000001,0.066375,0.8554583333333334,0.090075,[10985.80754163],[10831.25030194],[11051.98579225],[10573.77729738]
1258,1258,2019-08-05,0.12294505494505498,0.0902197802197802,0.7868021978021978,0.10225714285714284,[11811.78705415],[10985.83088274],[11940.48386576],[10939.56907928]
1259,1259,2019-08-06,0.13509615384615378,0.09182692307692307,0.7731153846153844,0.1579346153846154,[11310.18722361],[11811.8035625],[12314.10766486],[11219.40378287]
1260,1260,2019-08-07,0.12975,0.07843750000000001,0.7918333333333333,0.14598333333333333,[11956.04722302],[11310.22164059],[12129.40973911],[11283.67611116]
1261,1261,2019-08-08,0.11959523809523807,0.056809523809523824,0.8235952380952382,0.19136666666666666,[11817.45548252],[11956.02280706],[12032.04652809],[11502.52798914]
1262,1262,2019-08-09,0.13940816326530614,0.07593877551020409,0.7846122448979591,0.16622244897959187,[11827.57457169],[11972.59294668],[12027.25990581],[11654.6632479]
1263,1263,2019-08-10,0.14471428571428568,0.048047619047619054,0.8072857142857143,0.2591,[11278.2812549],[11827.57457284],[11967.87796227],[11227.62221371]
1264,1264,2019-08-11,0.130125,0.11137500000000003,0.7586250000000002,0.056425,[11485.36578299],[11279.87553862],[11545.10452532],[11101.01484542]
1265,1265,2019-08-12,0.10126086956521738,0.08293478260869565,0.8158043478260871,0.05149565217391305,[11391.9686539],[11485.36407739],[11583.89069734],[11227.44066408]
1266,1266,2019-08-13,0.10227027027027026,0.06721621621621622,0.8304864864864865,0.10034594594594597,[10869.37911286],[11391.96382544],[11434.88852964],[10746.75594768]
1267,1267,2019-08-14,0.12207142857142858,0.07214285714285715,0.8058035714285713,0.1520089285714286,[10211.4985817],[10851.20046997],[10860.82397419],[10047.99513014]
1268,1268,2019-08-15,0.12147368421052628,0.09223684210526316,0.7863157894736843,0.11769210526315785,[10386.53955002],[10211.50951126],[10444.07996311],[9682.71142239]
1269,1269,2019-08-16,0.08320454545454546,0.07525000000000001,0.8415227272727273,0.03515909090909092,[10388.45059256],[10307.25975898],[10530.36530716],[9726.97815038]
1270,1270,2019-08-17,0.10029629629629627,0.11285185185185186,0.7868518518518518,0.04433333333333335,[10212.10144174],[10388.45804194],[10463.91870864],[9994.10824645]
1271,1271,2019-08-18,0.11928947368421056,0.09221052631578948,0.7885789473684209,0.02327894736842104,[10335.37283857],[10211.67092541],[10462.74950567],[10082.26549154]
1272,1272,2019-08-19,0.1313170731707317,0.07190243902439024,0.7967317073170731,0.1214243902439024,[10774.81030583],[10335.37447728],[10812.79707996],[10264.45646141]
1273,1273,2019-08-20,0.13506666666666664,0.04835,0.8165666666666667,0.22544666666666666,[10818.50700762],[10774.8242119],[10943.87041299],[10531.48855938]
1274,1274,2019-08-21,0.16463888888888886,0.07169444444444445,0.7636111111111111,0.20006666666666667,[10064.91679448],[10818.52262879],[10818.58913179],[9864.13668445]
1275,1275,2019-08-22,0.12683673469387755,0.06469387755102039,0.8084489795918365,0.15693469387755105,[10161.16474949],[10064.93105691],[10229.01700575],[9762.05241263]
1276,1276,2019-08-23,0.12437777777777775,0.09408888888888887,0.7816,0.11574666666666665,[10364.28135369],[10103.44289682],[10450.29233817],[10034.08644757]
1277,1277,2019-08-24,0.07518181818181817,0.08733333333333332,0.8374848484848484,-0.05841212121212123,[10171.49746068],[10392.61633734],[10408.96385274],[9901.48601199]
1278,1278,2019-08-25,0.10696296296296298,0.11318518518518515,0.779814814814815,0.003592592592592594,[10068.92241992],[10171.49018665],[10292.84102136],[9911.5088196]
1279,1279,2019-08-26,0.12729411764705886,0.08129411764705884,0.7914705882352941,0.09196176470588237,[10312.21503985],[10138.57085917],[10624.60516842],[10136.07172307]
1280,1280,2019-08-27,0.09641379310344828,0.09675862068965516,0.8068275862068968,0.042510344827586186,[10122.19653296],[10312.19686303],[10402.2974923],[10042.87928792]
1281,1281,2019-08-28,0.0967837837837838,0.03548648648648649,0.8677297297297294,0.1873675675675676,[9743.16205105],[10169.14273835],[10279.25422494],[9600.83503902]
1282,1282,2019-08-29,0.13812500000000005,0.06312499999999999,0.798725,0.30380499999999994,[9487.97643352],[9743.15872969],[9747.11982835],[9325.39415443]
1283,1283,2019-08-30,0.12610810810810813,0.0974864864864865,0.7763243243243243,0.11051891891891892,[9590.73633692],[9487.9600487],[9682.72553612],[9343.70605111]
1284,1284,2019-08-31,0.12748148148148147,0.05222222222222221,0.8202962962962963,0.1528851851851852,[9624.98391053],[9580.76135248],[9699.86437854],[9406.44448416]
1285,1285,2019-09-01,0.08466666666666668,0.12366666666666665,0.7919999999999999,-0.11703333333333332,[9780.66789703],[9624.97996682],[9819.15862197],[9552.15079375]
1286,1286,2019-09-02,0.1167719298245614,0.07870175438596494,0.8045614035087718,0.12686666666666666,[10381.85595925],[9781.86433811],[10440.22045526],[9738.24757289]
1287,1287,2019-09-03,0.12944444444444445,0.05640000000000001,0.8140888888888885,0.18909555555555554,[10691.31129913],[10366.37381731],[10752.42149493],[10290.49441633]
1288,1288,2019-09-04,0.09048484848484846,0.09145454545454547,0.818030303030303,0.02766060606060607,[10555.04690084],[10691.31851899],[10810.0181694],[10185.25790804]
1289,1289,2019-09-05,0.14362499999999995,0.06420000000000001,0.7922749999999998,0.2579524999999999,[10576.31789153],[10555.06239869],[10643.94606563],[10463.81329384]
1290,1290,2019-09-06,0.15869767441860466,0.08283720930232559,0.7584883720930231,0.18934418604651168,[10334.02388585],[10576.3251914],[10928.3438131],[10201.60831806]
1291,1291,2019-09-07,0.12457692307692313,0.05361538461538461,0.8217692307692308,0.2347192307692308,[10495.22736421],[10333.99906329],[10563.71089031],[10288.7531641]
1292,1292,2019-09-08,0.10727027027027028,0.06816216216216217,0.8245945945945947,0.14519189189189188,[10402.79653069],[10485.40972389],[10595.19556359],[10244.5825764]
1293,1293,2019-09-09,0.11054285714285712,0.05642857142857144,0.8329714285714287,0.17207142857142851,[10332.94218811],[10402.76794836],[10524.38695438],[10097.98038467]
1294,1294,2019-09-10,0.14403225806451614,0.07035483870967743,0.7856129032258065,0.2123193548387097,[10082.94682648],[10332.93727386],[10380.30658774],[9956.12272309]
1295,1295,2019-09-11,0.11859523809523807,0.0647857142857143,0.8166190476190478,0.18837619047619047,[10152.75298408],[10107.49503812],[10269.03039239],[9891.80330065]
1296,1296,2019-09-12,0.12193220338983053,0.08454237288135594,0.7934576271186438,0.09248813559322036,[10396.76720474],[10152.76062297],[10459.92660661],[10055.26449371]
1297,1297,2019-09-13,0.17008000000000004,0.07171999999999999,0.7582800000000001,0.3329720000000001,[10299.47696049],[10396.76225896],[10447.38863208],[10167.99104901]
1298,1298,2019-09-14,0.09203999999999997,0.03368,0.8742800000000002,0.213892,[10351.23202184],[10299.49456807],[10425.91181658],[10229.45418116]
1299,1299,2019-09-15,0.0836857142857143,0.03211428571428572,0.8841714285714286,0.14828285714285716,[10302.19071368],[10361.08563743],[10381.56458711],[10267.86546229]
1300,1300,2019-09-16,0.12987500000000002,0.07075000000000001,0.7993750000000002,0.18045500000000006,[10301.65965169],[10306.14840036],[10373.06350863],[10093.14027911]
1301,1301,2019-09-17,0.14625,0.057681818181818174,0.7961136363636363,0.18341590909090916,[10231.42151196],[10301.66125721],[10304.62364455],[10145.34576086]
1302,1302,2019-09-18,0.10827499999999997,0.055325,0.8364499999999998,0.172715,[10168.28770938],[10231.41302461],[10263.82338255],[10094.32501304]
1303,1303,2019-09-19,0.07902380952380952,0.04321428571428572,0.8777142857142858,0.15413809523809527,[10223.5055788],[10166.77877223],[10286.01074956],[9687.29416044]
1304,1304,2019-09-20,0.09506451612903226,0.08196774193548388,0.8229354838709677,0.06488064516129033,[10138.33520522],[10223.50708822],[10289.21565768],[10065.62894]
1305,1305,2019-09-21,0.1278461538461539,0.08723076923076922,0.7848846153846154,0.09921153846153846,[9984.52051597],[10138.35755821],[10179.74247451],[9908.57281461]
1306,1306,2019-09-22,0.13553125000000002,0.04246875,0.8220312499999999,0.302690625,[10031.86670899],[9984.5188569],[10083.09813113],[9850.75308539]
1307,1307,2019-09-23,0.13203333333333336,0.03758333333333333,0.8303666666666667,0.26552999999999993,[9719.71869611],[10031.86687236],[10062.91986519],[9630.69576768]
1308,1308,2019-09-24,0.1074893617021277,0.06897872340425533,0.8235531914893615,0.014138297872340447,[8688.97352596],[9719.70425731],[9770.16148393],[7944.33449764]
1309,1309,2019-09-25,0.1027777777777778,0.07464814814814814,0.8225925925925927,0.06109074074074072,[8438.70855249],[8528.46478812],[8741.50956147],[8230.46652619]
1310,1310,2019-09-26,0.12619148936170213,0.07906382978723404,0.7948297872340427,0.17667234042553195,[8103.21089959],[8438.71645902],[8462.4124858],[7757.27611825]
1311,1311,2019-09-27,0.10221052631578946,0.03531578947368421,0.8625263157894738,0.17332631578947372,[8195.210697],[8103.90157159],[8286.74326348],[7869.55317035]
1312,1312,2019-09-28,0.13033333333333333,0.049051282051282064,0.8205897435897435,0.1594820512820513,[8146.414032],[8183.31605752],[8321.16058718],[7723.69141905]
1313,1313,2019-09-29,0.10996551724137933,0.08237931034482758,0.8076206896551724,0.12388620689655172,[8085.71329042],[8146.42296377],[8228.64149379],[7905.01773556]
